passer_name,team_name,n_passes,mean_tiv,total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,circulatory,destabilising,line_breaking,space_expanding,dominant_pass_type,player_label
Hector Herrera,Mexico,49,-0.1224241431592862,-5.998783014805023,0.16326530612244897,1.3362378363088627,16.91355500092765,0.0,0.0,0.0,0.0,0.4489795918367347,0.2653061224489796,0.12244897959183673,0.16326530612244897,circulatory,Hector Herrera (Mexico)
Niclas Fullkrug,Germany,11,-0.5498175062946896,-6.047992569241586,-1.5454545454545454,1.908739555121847,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365,circulatory,Niclas Fullkrug (Germany)
Nemanja Maksimovic,Serbia,37,-0.16358585272512605,-6.052676550829664,0.5675675675675675,1.43579082842733,12.492495641277648,0.02702702702702703,0.0,0.05405405405405406,0.0,0.5405405405405406,0.2702702702702703,0.05405405405405406,0.13513513513513514,circulatory,Nemanja Maksimovic (Serbia)
Hirving Lozano,Mexico,28,-0.2173961346590075,-6.0870917704522105,-1.2142857142857142,0.9983444857085495,30.331239410714268,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.0,0.42857142857142855,0.4642857142857143,0.10714285714285714,0.0,destabilising,Hirving Lozano (Mexico)
Boulaye Dia,Senegal,29,-0.21185483663603746,-6.143790262445086,-3.5172413793103448,2.071244337035227,42.80876197492159,0.0,0.0,0.10344827586206896,0.034482758620689655,0.27586206896551724,0.4827586206896552,0.06896551724137931,0.1724137931034483,destabilising,Boulaye Dia (Senegal)
Michal Skoras,Poland,7,-0.8864574008359796,-6.205201805851857,-3.2857142857142856,0.9916049325527221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Michal Skoras (Poland)
Ángel Di María,Argentina,79,-0.07947793038563614,-6.278756500465255,-1.3417721518987342,1.2730775707554902,28.385219020713475,0.08860759493670886,0.012658227848101266,0.0759493670886076,0.012658227848101266,0.21518987341772153,0.5189873417721519,0.13924050632911392,0.12658227848101267,destabilising,Ángel Di María (Argentina)
Christian Bassogog,Cameroon,6,-1.0490153708897958,-6.294092225338774,-5.166666666666667,1.3092708470297592,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Christian Bassogog (Cameroon)
Amadou Onana,Belgium,44,-0.14375826965932026,-6.325363865010091,-1.1818181818181819,1.4854222584102081,22.004517376033046,0.3181818181818182,0.0,0.022727272727272728,0.0,0.4772727272727273,0.3409090909090909,0.06818181818181818,0.11363636363636363,circulatory,Amadou Onana (Belgium)
Jérémy Doku,Belgium,8,-0.7945453443263556,-6.356362754610845,-3.125,1.4293483494579349,0.0,0.0,0.0,0.125,0.0,0.75,0.0,0.0,0.25,circulatory,Jérémy Doku (Belgium)
Jamie Maclaren,Australia,7,-0.9126512832552266,-6.388558982786586,-4.571428571428571,1.5839569752472014,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,circulatory,Jamie Maclaren (Australia)
Luis Suarez,Uruguay,17,-0.3793071207503451,-6.4482210527558665,-3.235294117647059,1.1707877824193542,20.9343428368984,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.47058823529411764,0.058823529411764705,0.11764705882352941,destabilising,Luis Suarez (Uruguay)
Boualem Khoukhi,Qatar,134,-0.04826708149845474,-6.467788920792935,1.4850746268656716,1.5062622692067593,13.453929029511533,0.03731343283582089,0.007462686567164179,0.014925373134328358,0.0,0.5373134328358209,0.13432835820895522,0.23134328358208955,0.09701492537313433,circulatory,Boualem Khoukhi (Qatar)
Danilo,Brazil,154,-0.042306349127555216,-6.515177765643503,0.16883116883116883,1.0530867964064174,24.45393124616293,0.025974025974025976,0.01948051948051948,0.032467532467532464,0.0,0.4025974025974026,0.4025974025974026,0.14285714285714285,0.05194805194805195,circulatory,Danilo (Brazil)
Dries Mertens,Belgium,20,-0.3273525392067843,-6.547050784135687,-2.65,1.1192268065239102,28.23813953636367,0.2,0.0,0.1,0.0,0.45,0.55,0.0,0.0,destabilising,Dries Mertens (Belgium)
Abderrazak Hamdallah,Morocco,7,-0.9461183638652815,-6.6228285470569705,-4.285714285714286,1.220371000499432,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,circulatory,Abderrazak Hamdallah (Morocco)
Darko Lazović,Serbia,7,-0.951822019344869,-6.662754135414083,-6.428571428571429,3.612656835712453,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,circulatory,Darko Lazović (Serbia)
Daniel Carvajal,Spain,92,-0.07275311923189581,-6.693286969334415,1.9130434782608696,1.315109199198442,11.890902228260856,0.2608695652173913,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.5652173913043478,0.15217391304347827,0.20652173913043478,0.07608695652173914,circulatory,Daniel Carvajal (Spain)
Junya Ito,Japan,43,-0.15833811703416373,-6.8085390324690405,-0.16279069767441862,1.1384265150236366,19.21348572938687,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.37209302325581395,0.32558139534883723,0.18604651162790697,0.11627906976744186,circulatory,Junya Ito (Japan)
Abdulaziz Hatem,Qatar,42,-0.16305126198642378,-6.848153003429799,-0.6904761904761905,2.2216695762724674,11.579692967532477,0.023809523809523808,0.0,0.0,0.0,0.3333333333333333,0.19047619047619047,0.09523809523809523,0.38095238095238093,space_expanding,Abdulaziz Hatem (Qatar)
Inaki Williams,Ghana,24,-0.28564709829405416,-6.855530359057299,-3.375,2.012179687787959,16.11516887121203,0.0,0.041666666666666664,0.041666666666666664,0.0,0.125,0.5,0.08333333333333333,0.2916666666666667,destabilising,Inaki Williams (Ghana)
Raphaël Guerreiro,Portugal,110,-0.06253905387103305,-6.879295925813635,0.2909090909090909,0.8583425790935196,27.205038241735544,0.05454545454545454,0.01818181818181818,0.08181818181818182,0.02727272727272727,0.38181818181818183,0.3181818181818182,0.2636363636363636,0.03636363636363636,circulatory,Raphaël Guerreiro (Portugal)
Uriel Antuna,Mexico,9,-0.7709543406904061,-6.938589066213655,-1.4444444444444444,0.7169025824364311,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,circulatory,Uriel Antuna (Mexico)
Awer Mabil,Australia,9,-0.7720140504809696,-6.948126454328726,-1.3333333333333333,0.62553439751444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Awer Mabil (Australia)
Haris Seferovic,Switzerland,9,-0.7727784218875597,-6.955005796988037,-3.0,1.5492005198221313,0.0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222,circulatory,Haris Seferovic (Switzerland)
Saman Ghoddos,Iran,13,-0.5386833488455719,-7.002883534992435,-2.6153846153846154,2.6714672087302613,0.0,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.8461538461538461,space_expanding,Saman Ghoddos (Iran)
Kalvin Phillips,England,18,-0.3892078400247429,-7.005741120445372,-0.6666666666666666,2.544593383277767,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222,circulatory,Kalvin Phillips (England)
Jonathan Osorio,Canada,36,-0.1947956933560136,-7.012644960816489,-0.3055555555555556,1.7061944691638689,11.691463738636354,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.0,0.5555555555555556,0.19444444444444445,0.1388888888888889,0.1111111111111111,circulatory,Jonathan Osorio (Canada)
Denzel Dumfries,Netherlands,96,-0.07380323684148998,-7.085110736783038,-0.03125,1.230899905403835,22.041808830965905,0.15625,0.052083333333333336,0.052083333333333336,0.020833333333333332,0.40625,0.2916666666666667,0.21875,0.08333333333333333,circulatory,Denzel Dumfries (Netherlands)
Mario Götze,Germany,16,-0.4515507751407863,-7.224812402252581,-2.125,2.8327333055607675,0.0,0.0,0.0,0.125,0.125,0.3125,0.0,0.0,0.6875,space_expanding,Mario Götze (Germany)
Bryan Ruiz,Costa Rica,8,-0.9054605829412214,-7.243684663529772,-4.5,1.5287115442168688,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,circulatory,Bryan Ruiz (Costa Rica)
Youri Tielemans,Belgium,48,-0.1521599146576013,-7.303675903564862,0.5208333333333334,1.622792484679582,13.474559803030294,0.020833333333333332,0.0,0.020833333333333332,0.0,0.6875,0.20833333333333334,0.020833333333333332,0.08333333333333333,circulatory,Youri Tielemans (Belgium)
Ajdin Hrustic,Australia,12,-0.6122305700613556,-7.346766840736267,-1.6666666666666667,1.5629406624226083,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,circulatory,Ajdin Hrustic (Australia)
Alexander Bah,Denmark,26,-0.28721128792792894,-7.467493486126152,0.9615384615384616,1.7650552205825285,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.8076923076923077,0.0,0.15384615384615385,0.038461538461538464,circulatory,Alexander Bah (Denmark)
Leandro Paredes,Argentina,140,-0.05356737308857266,-7.499432232400172,1.3285714285714285,1.3321675078202437,13.418661169805196,0.03571428571428571,0.007142857142857143,0.02857142857142857,0.0,0.5642857142857143,0.22857142857142856,0.1357142857142857,0.07142857142857142,circulatory,Leandro Paredes (Argentina)
Abolfazl Jalali,Iran,13,-0.5808909412180068,-7.551582235834088,0.9230769230769231,0.4963139206438144,0.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,circulatory,Abolfazl Jalali (Iran)
Sebastian Coates,Uruguay,61,-0.1253117486672956,-7.6440166687050315,0.14754098360655737,1.5664257506122345,14.452779119225035,0.09836065573770492,0.03278688524590164,0.0,0.0,0.4918032786885246,0.21311475409836064,0.19672131147540983,0.09836065573770492,circulatory,Sebastian Coates (Uruguay)
Jackson Irvine,Australia,68,-0.1128996723600218,-7.677177720481482,-1.338235294117647,1.9753433682260095,22.733196076203193,0.07352941176470588,0.0,0.058823529411764705,0.014705882352941176,0.36764705882352944,0.35294117647058826,0.08823529411764706,0.19117647058823528,circulatory,Jackson Irvine (Australia)
Youssouf Fofana,France,75,-0.10297417014221984,-7.723062760666488,0.4533333333333333,1.4618405943806196,18.329677733333337,0.08,0.013333333333333334,0.05333333333333334,0.0,0.5066666666666667,0.2,0.18666666666666668,0.10666666666666667,circulatory,Youssouf Fofana (France)
Erick Gutierrez,Mexico,19,-0.41163299913606455,-7.821026983585226,0.7368421052631579,1.101919864505907,1.4274938229665095,0.0,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0,circulatory,Erick Gutierrez (Mexico)
Riad Sharahili,Saudi Arabia,17,-0.460060888237963,-7.82103510004537,0.47058823529411764,1.2966528963476613,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.6470588235294118,0.0,0.17647058823529413,0.17647058823529413,circulatory,Riad Sharahili (Saudi Arabia)
Osman Bukari,Ghana,10,-0.7824801134784387,-7.824801134784387,-2.3,1.0337614667413935,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.0,circulatory,Osman Bukari (Ghana)
Karim Boudiaf,Qatar,66,-0.12112303680455434,-7.994120429100587,-0.4393939393939394,1.7000686280015336,17.479980159779597,0.0,0.0,0.015151515151515152,0.0,0.4090909090909091,0.2878787878787879,0.10606060606060606,0.19696969696969696,circulatory,Karim Boudiaf (Qatar)
Raúl Jiménez,Mexico,14,-0.578821379736511,-8.103499316311154,-2.142857142857143,2.0394366117001903,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,circulatory,Raúl Jiménez (Mexico)
Thomas Partey,Ghana,112,-0.07256640823641158,-8.127437722478097,-0.35714285714285715,1.9079094113615747,18.452935688717528,0.20535714285714285,0.017857142857142856,0.0625,0.008928571428571428,0.38392857142857145,0.29464285714285715,0.10714285714285714,0.21428571428571427,circulatory,Thomas Partey (Ghana)
Almoez Ali,Qatar,23,-0.3540540355903487,-8.14324281857802,-4.260869565217392,1.8896309819814192,21.710206027667983,0.08695652173913043,0.0,0.0,0.0,0.30434782608695654,0.4782608695652174,0.0,0.21739130434782608,destabilising,Almoez Ali (Qatar)
Thiago Almada,Argentina,12,-0.6798946203635894,-8.158735444363073,-1.9166666666666667,1.317594682021314,0.0,0.0,0.0,0.08333333333333333,0.0,0.75,0.0,0.0,0.25,circulatory,Thiago Almada (Argentina)
DeAndre Yedlin,United States,15,-0.5452509079543975,-8.178763619315962,0.6,0.7443240199434229,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.0,circulatory,DeAndre Yedlin (United States)
Casemiro,Brazil,177,-0.04623116352882158,-8.18291594460142,-0.22598870056497175,2.008422302446208,18.78123048459167,0.03389830508474576,0.03954802259887006,0.05084745762711865,0.005649717514124294,0.3050847457627119,0.2824858757062147,0.14124293785310735,0.2711864406779661,circulatory,Casemiro (Brazil)
Facundo Pellistri,Uruguay,22,-0.3725119507071588,-8.195262915557494,-1.7272727272727273,1.0885817924462178,13.227521318181818,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.5,0.36363636363636365,0.09090909090909091,0.045454545454545456,circulatory,Facundo Pellistri (Uruguay)
Nouhou Tolo,Cameroon,57,-0.14385345632058674,-8.199647010273445,0.40350877192982454,1.05248596541357,16.80944934370014,0.12280701754385964,0.03508771929824561,0.017543859649122806,0.0,0.42105263157894735,0.21052631578947367,0.2982456140350877,0.07017543859649122,circulatory,Nouhou Tolo (Cameroon)
Vincent Janssen,Netherlands,14,-0.5878129047792121,-8.22938066690897,-2.5,0.8192364945634562,7.37794689610392,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.0,0.0,circulatory,Vincent Janssen (Netherlands)
Gabriel Martinelli,Brazil,26,-0.32276247507274614,-8.3918243518914,-0.6538461538461539,1.3330815744964692,14.876115622377641,0.0,0.0,0.07692307692307693,0.0,0.6538461538461539,0.23076923076923078,0.07692307692307693,0.038461538461538464,circulatory,Gabriel Martinelli (Brazil)
Selim Amallah,Morocco,48,-0.1756244523903574,-8.429973714737155,-2.5625,2.284083015683928,22.94075437878787,0.08333333333333333,0.0,0.08333333333333333,0.0,0.1875,0.5,0.041666666666666664,0.2708333333333333,destabilising,Selim Amallah (Morocco)
Robert Skov,Denmark,15,-0.5640139387829453,-8.460209081744178,0.06666666666666667,0.816252170421716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Robert Skov (Denmark)
Gabriel Jesus,Brazil,18,-0.4745956520690889,-8.5427217372436,-3.111111111111111,1.3883168326019086,19.70132481313136,0.0,0.0,0.2222222222222222,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,circulatory,Gabriel Jesus (Brazil)
Ferjani Sassi,Tunisia,20,-0.4337137236868223,-8.674274473736446,1.2,0.8720418626345339,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,circulatory,Ferjani Sassi (Tunisia)
Ismaïla Sarr,Senegal,46,-0.1900211013765506,-8.740970663321328,0.1956521739130435,0.9175646841067828,15.79538947529643,0.021739130434782608,0.0,0.17391304347826086,0.0,0.43478260869565216,0.3695652173913043,0.15217391304347827,0.043478260869565216,circulatory,Ismaïla Sarr (Senegal)
Jonathan David,Canada,32,-0.27465542451466735,-8.788973584469355,-2.6875,1.657511933664405,32.38702820028406,0.0,0.0,0.03125,0.0,0.46875,0.3125,0.09375,0.125,circulatory,Jonathan David (Canada)
Phil Foden,England,69,-0.1274154596960647,-8.791666719028463,-1.855072463768116,1.846076864878244,22.435782768115942,0.0,0.0,0.028985507246376812,0.028985507246376812,0.13043478260869565,0.4927536231884058,0.028985507246376812,0.34782608695652173,destabilising,Phil Foden (England)
Daniel-Kofi Kyereh,Ghana,17,-0.5302939085164319,-9.014996444779342,-2.4705882352941178,2.658060828414155,0.0,0.6470588235294118,0.0,0.11764705882352941,0.0,0.23529411764705882,0.0,0.0,0.7647058823529411,space_expanding,Daniel-Kofi Kyereh (Ghana)
Gue-sung Cho,South Korea,25,-0.3630790041847801,-9.076975104619503,-3.6,2.36307202423717,12.403543800000039,0.0,0.0,0.08,0.0,0.28,0.32,0.04,0.36,space_expanding,Gue-sung Cho (South Korea)
Alvaro Morata,Spain,25,-0.3675318810294088,-9.18829702573522,-2.96,2.280496217545626,13.540365829090927,0.0,0.0,0.12,0.04,0.52,0.2,0.0,0.28,circulatory,Alvaro Morata (Spain)
Julian Alvarez,Argentina,54,-0.1708142427039237,-9.22396910601188,-2.185185185185185,1.7032294581171041,24.2258813257576,0.037037037037037035,0.0,0.12962962962962962,0.018518518518518517,0.2222222222222222,0.46296296296296297,0.09259259259259259,0.2222222222222222,destabilising,Julian Alvarez (Argentina)
Ricardo Horta,Portugal,24,-0.38604478093051947,-9.265074742332468,-0.08333333333333333,1.2019191919542833,8.297636215909085,0.125,0.0,0.125,0.0,0.7083333333333334,0.16666666666666666,0.0,0.125,circulatory,Ricardo Horta (Portugal)
Badr Benoun,Morocco,21,-0.44207785379741,-9.28363492974561,0.9523809523809523,1.094533927896641,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.14285714285714285,0.19047619047619047,circulatory,Badr Benoun (Morocco)
Gareth Bale,Wales,26,-0.35808478362442525,-9.310204374235056,-2.8846153846153846,1.3893940726105785,17.441593291958092,0.07692307692307693,0.0,0.11538461538461539,0.0,0.3076923076923077,0.5,0.038461538461538464,0.15384615384615385,destabilising,Gareth Bale (Wales)
Jewison Bennette,Costa Rica,11,-0.8495618361683782,-9.34518019785216,-4.545454545454546,0.9100148762836754,11.095642165289215,0.0,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,0.0,0.09090909090909091,circulatory,Jewison Bennette (Costa Rica)
Joao Palhinha,Portugal,24,-0.39017560297696624,-9.36421447144719,1.0,1.4163441533426184,0.0,0.125,0.0,0.08333333333333333,0.0,0.8333333333333334,0.0,0.041666666666666664,0.125,circulatory,Joao Palhinha (Portugal)
Giorgian De Arrascaeta,Uruguay,20,-0.47085187262268846,-9.41703745245377,-0.1,0.8131099295777888,2.5928868068181847,0.05,0.1,0.1,0.0,0.8,0.05,0.15,0.0,circulatory,Giorgian De Arrascaeta (Uruguay)
Lautaro Martinez,Argentina,33,-0.2926427765666128,-9.657211626698222,-1.4242424242424243,2.7726816423007623,4.253554668044083,0.0,0.0,0.12121212121212122,0.030303030303030304,0.48484848484848486,0.06060606060606061,0.12121212121212122,0.3333333333333333,circulatory,Lautaro Martinez (Argentina)
Sam Adekugbe,Canada,37,-0.26106958278324377,-9.65957456298002,1.162162162162162,0.7016432554299665,11.810262286240787,0.0,0.0,0.08108108108108109,0.0,0.6216216216216216,0.1891891891891892,0.16216216216216217,0.02702702702702703,circulatory,Sam Adekugbe (Canada)
Raphinha,Brazil,81,-0.11939828435229888,-9.67126103253621,-2.3209876543209877,1.7120716634644348,27.725933398989874,0.024691358024691357,0.012345679012345678,0.09876543209876543,0.012345679012345678,0.12345679012345678,0.5555555555555556,0.13580246913580246,0.18518518518518517,destabilising,Raphinha (Brazil)
Vincent Aboubakar,Cameroon,17,-0.5743817089019675,-9.764489051333447,-3.6470588235294117,2.527441789499722,2.2865371417112135,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.0,0.5882352941176471,space_expanding,Vincent Aboubakar (Cameroon)
Dani Alves,Brazil,70,-0.13989406960117895,-9.792584872082527,0.4142857142857143,0.9146013889852999,24.322318620779225,0.04285714285714286,0.15714285714285714,0.04285714285714286,0.0,0.5142857142857142,0.3,0.17142857142857143,0.014285714285714285,circulatory,Dani Alves (Brazil)
Exequiel Palacios,Argentina,20,-0.4902307072237658,-9.804614144475316,-1.15,1.9053351691681712,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.05,0.15,circulatory,Exequiel Palacios (Argentina)
Takehiro Tomiyasu,Japan,65,-0.15164797685340126,-9.85711849547108,0.8615384615384616,1.142900746082644,13.218114384615394,0.046153846153846156,0.015384615384615385,0.07692307692307693,0.015384615384615385,0.5538461538461539,0.23076923076923078,0.16923076923076924,0.046153846153846156,circulatory,Takehiro Tomiyasu (Japan)
Giovanni Reyna,United States,18,-0.5513233542154032,-9.923820375877257,-0.05555555555555555,1.1257045873621783,0.0,0.0,0.0,0.05555555555555555,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,circulatory,Giovanni Reyna (United States)
Leroy Sané,Germany,43,-0.23102288317631597,-9.933983976581587,-1.186046511627907,1.066708781527979,29.082665227272745,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.46511627906976744,0.3488372093023256,0.13953488372093023,0.046511627906976744,circulatory,Leroy Sané (Germany)
Achraf Dari,Morocco,82,-0.12131568104128769,-9.94788584538559,0.47560975609756095,1.3289078044478944,18.972377756651866,0.012195121951219513,0.06097560975609756,0.0,0.0,0.5487804878048781,0.23170731707317074,0.10975609756097561,0.10975609756097561,circulatory,Achraf Dari (Morocco)
Dusan Tadić,Serbia,60,-0.16580823222297356,-9.948493933378414,-2.283333333333333,2.0647085619436507,23.023599133333327,0.05,0.0,0.15,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,circulatory,Dusan Tadić (Serbia)
Alex Balde,Spain,93,-0.10908230702456612,-10.14465455328465,1.086021505376344,0.9819912928972112,16.42702281476051,0.11827956989247312,0.0,0.021505376344086023,0.010752688172043012,0.43010752688172044,0.22580645161290322,0.27956989247311825,0.06451612903225806,circulatory,Alex Balde (Spain)
Harry Kane,England,48,-0.21271047492609185,-10.210102796452409,-2.4375,1.944101424624525,23.576983328598473,0.0,0.0625,0.0625,0.020833333333333332,0.2708333333333333,0.5,0.0,0.22916666666666666,destabilising,Harry Kane (England)
German Pezzella,Argentina,20,-0.5109207332664829,-10.218414665329659,1.0,0.8770110026714073,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.05,circulatory,German Pezzella (Argentina)
Takuma Asano,Japan,16,-0.6425950023008951,-10.281520036814321,-1.25,1.1982558509326247,0.0,0.0625,0.125,0.0625,0.0,0.8125,0.0,0.0,0.1875,circulatory,Takuma Asano (Japan)
Edinson Cavani,Uruguay,19,-0.5458247847240348,-10.370670909756662,-4.473684210526316,1.7949080462168183,22.800591471291856,0.0,0.0,0.3684210526315789,0.0,0.5263157894736842,0.2631578947368421,0.05263157894736842,0.15789473684210525,circulatory,Edinson Cavani (Uruguay)
Morteza Pouraliganji,Iran,82,-0.12739967043256342,-10.446772975470202,0.36585365853658536,1.7606508427309262,13.241057600886892,0.13414634146341464,0.012195121951219513,0.024390243902439025,0.0,0.4634146341463415,0.18292682926829268,0.15853658536585366,0.1951219512195122,circulatory,Morteza Pouraliganji (Iran)
Andreas Cornelius,Denmark,18,-0.5828252591787819,-10.490854665218075,-5.111111111111111,2.7092314051138358,16.006037848484862,0.0,0.0,0.2777777777777778,0.0,0.3888888888888889,0.3333333333333333,0.0,0.2777777777777778,circulatory,Andreas Cornelius (Denmark)
Hidemasa Morita,Japan,110,-0.0971676067705239,-10.68843674475763,-0.3181818181818182,1.421776496135941,20.77750100468319,0.21818181818181817,0.00909090909090909,0.05454545454545454,0.0,0.36363636363636365,0.38181818181818183,0.12727272727272726,0.12727272727272726,destabilising,Hidemasa Morita (Japan)
Przemyslaw Frankowski,Poland,42,-0.25763631910395324,-10.820725402366035,-1.2142857142857142,1.0922088919706066,28.18280670887447,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.4523809523809524,0.2857142857142857,0.16666666666666666,0.09523809523809523,circulatory,Przemyslaw Frankowski (Poland)
Mohammed Muntari,Qatar,12,-0.9202499982132526,-11.042999978559031,-5.333333333333333,2.044142415721201,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.4166666666666667,circulatory,Mohammed Muntari (Qatar)
Mikkel Damsgaard,Denmark,40,-0.2778532201658157,-11.114128806632628,0.1,0.8019376566718902,17.34339018409089,0.0,0.05,0.025,0.0,0.6,0.3,0.1,0.0,circulatory,Mikkel Damsgaard (Denmark)
Haji Wright,United States,16,-0.7050205278928134,-11.280328446285015,-4.0625,1.2887442258121977,8.267867809659112,0.0625,0.0,0.125,0.0,0.625,0.1875,0.0,0.1875,circulatory,Haji Wright (United States)
Kieran Trippier,England,122,-0.09268075203110039,-11.307051747794247,0.9180327868852459,1.0607070844527726,18.289858631147535,0.07377049180327869,0.01639344262295082,0.02459016393442623,0.0,0.47540983606557374,0.2459016393442623,0.18032786885245902,0.09836065573770492,circulatory,Kieran Trippier (England)
Jonas Hofmann,Germany,14,-0.8291310757200264,-11.60783506008037,-2.5,0.8970659833043467,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,circulatory,Jonas Hofmann (Germany)
Jordan Ayew,Ghana,21,-0.5613312226331281,-11.78795567529569,-4.333333333333333,1.4493700102169247,19.55324999350653,0.09523809523809523,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093,0.0,0.23809523809523808,circulatory,Jordan Ayew (Ghana)
Jeremy Sarmiento,Ecuador,19,-0.632576701171507,-12.018957322258633,-1.263157894736842,1.2826554355701287,0.0,0.0,0.0,0.15789473684210525,0.0,0.8421052631578947,0.0,0.0,0.15789473684210525,circulatory,Jeremy Sarmiento (Ecuador)
Memphis Depay,Netherlands,60,-0.20108357480212197,-12.065014488127318,-3.3666666666666667,2.009728638966233,27.804597975000014,0.18333333333333332,0.0,0.08333333333333333,0.05,0.15,0.48333333333333334,0.05,0.31666666666666665,destabilising,Memphis Depay (Netherlands)
Nicolas De La Cruz,Uruguay,19,-0.6395842801785008,-12.152101323391514,-0.9473684210526315,0.9933867334511809,0.0,0.0,0.0,0.15789473684210525,0.0,0.9473684210526315,0.0,0.0,0.05263157894736842,circulatory,Nicolas De La Cruz (Uruguay)
Xherdan Shaqiri,Switzerland,47,-0.25933830219030085,-12.18890020294414,-3.1914893617021276,1.8421251840881785,27.299025710831703,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.14893617021276595,0.5106382978723404,0.02127659574468085,0.3191489361702128,destabilising,Xherdan Shaqiri (Switzerland)
Naim Sliti,Tunisia,19,-0.6479717070474488,-12.311462433901527,-2.736842105263158,1.0669501085602773,10.189693385167443,0.10526315789473684,0.0,0.15789473684210525,0.0,0.7894736842105263,0.21052631578947367,0.0,0.0,circulatory,Naim Sliti (Tunisia)
Daichi Kamada,Japan,60,-0.20812303409266544,-12.487382045559926,-3.3,2.015020624657882,27.530774362878823,0.0,0.0,0.11666666666666667,0.016666666666666666,0.1,0.5166666666666667,0.05,0.3333333333333333,destabilising,Daichi Kamada (Japan)
Ansu Fati,Spain,25,-0.500352666427588,-12.508816660689702,-1.2,1.939887305045645,0.0,0.12,0.0,0.12,0.0,0.36,0.0,0.2,0.44,space_expanding,Ansu Fati (Spain)
Tajon Buchanan,Canada,39,-0.3257705959121114,-12.705053240572344,-1.7179487179487178,1.171747427174284,21.003866019813522,0.0,0.0,0.07692307692307693,0.0,0.5128205128205128,0.358974358974359,0.07692307692307693,0.05128205128205128,circulatory,Tajon Buchanan (Canada)
Mehdi Taremi,Iran,47,-0.2704224428274764,-12.709854812891392,-2.702127659574468,2.537356581667567,23.154132647969085,0.06382978723404255,0.02127659574468085,0.1276595744680851,0.02127659574468085,0.40425531914893614,0.3829787234042553,0.02127659574468085,0.19148936170212766,circulatory,Mehdi Taremi (Iran)
